,month_date_yyyymm,postal_code,zip_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag,year,state_id
3665,2018-04-01,97442,"GLENDALE, OR",284997.0,0.4257,-0.016,11.0,0.375,1.2,33.0,-0.5147,-0.6857,8.0,3.0,,0.0,,,4.0,0.0,,4.0,0.3333,0.3333,207.0,0.0,-0.1208,1472.0,0.0745,0.1767,324072.0,0.1851,-0.3541,14.0,0.2727,0.75,0.3636,-0.0114,-0.2364,1.0,2018,OR
3666,2018-04-01,49759,"MILLERSBURG, MI",350000.0,0.0,0.1104,7.0,0.0,-0.125,144.0,0.1406,6.2,0.0,,-1.0,0.0,,,0.0,,-1.0,1.0,0.0,-0.6667,123.0,-0.0053,-0.3517,2254.0,0.4375,0.2649,340000.0,-0.0765,-0.0949,8.0,0.1429,-0.2727,0.1429,0.0,-0.2321,1.0,2018,MI
3667,2018-04-01,7306,"JERSEY CITY, NJ",535650.0,-0.0256,-0.1747,53.0,0.2326,-0.0619,38.0,0.0,0.1343,28.0,0.4,-0.125,0.0,,,4.0,0.0,0.0,31.0,0.0333,30.0,518.0,-0.0203,0.1197,1140.0,-0.0296,-0.0847,626848.0,-0.0369,-0.0525,80.0,0.1111,0.4035,0.5849,-0.1128,0.5672,1.0,2018,NJ
3668,2018-04-01,17555,"NARVON, PA",385000.0,0.0405,-0.1411,2.0,0.0,-0.5,9.0,-0.3462,-0.8794,4.0,,,0.0,,,0.0,,,3.0,5.0,2.0,159.0,0.4066,-0.0177,1734.0,-0.4845,-0.4368,385000.0,0.0405,-0.071,4.0,1.0,-0.2727,1.5,1.25,1.25,1.0,2018,PA
3669,2018-04-01,7424,"LITTLE FALLS, NJ",499000.0,0.0213,0.1445,21.0,-0.0455,0.0769,18.0,-0.3,-0.1566,24.0,0.5,-0.0769,0.0,,,0.0,-1.0,,17.0,0.1333,-0.1707,344.0,0.2503,0.1373,1446.0,-0.0671,-0.0541,516668.0,0.0354,0.1217,39.0,0.0685,-0.0488,0.8095,0.1277,-0.2418,0.0,2018,NJ
3670,2018-04-01,56312,"BELGRADE, MN",239000.0,-0.0436,-0.1744,1.0,0.0,-0.75,107.0,0.1955,1.1837,0.0,,,0.0,,,0.0,-1.0,,1.0,,,82.0,-0.0436,-0.3245,2899.0,0.0,0.1293,239000.0,-0.0436,-0.237,1.0,0.0,-0.75,1.0,,,1.0,2018,MN
3671,2018-04-01,63073,"SAINT ALBANS, MO",964000.0,-0.1581,-0.2709,2.0,-0.3333,0.0,82.0,1.4848,-0.5661,0.0,-1.0,,0.0,,,0.0,-1.0,,3.0,2.0,,194.0,-0.1154,0.1116,5167.0,0.0239,-0.328,1026300.0,-0.1473,-0.2382,5.0,0.1111,1.5,1.5,1.1667,,1.0,2018,MO
3672,2018-03-01,63548,"LANCASTER, MO",180000.0,-0.2339,-0.3717,3.0,-0.4,-0.25,123.0,0.0166,0.1086,0.0,,,0.0,,,0.0,,,2.0,0.3333,,91.0,-0.2034,-0.1605,1736.0,0.0,-0.2403,179950.0,-0.164,-0.3773,5.0,-0.2308,0.25,0.6667,0.3667,,1.0,2018,MO
3673,2018-03-01,96763,"LANAI CITY, HI",2172500.0,-0.0086,1.8032,4.0,0.0,0.3333,185.0,0.5417,1.0,0.0,-1.0,,0.0,,,0.0,,,5.0,0.4286,,944.0,-0.0095,-0.078,2375.0,0.1123,1.047,6161225.0,0.0536,-0.1281,10.0,0.3333,2.3333,1.25,0.375,,1.0,2018,HI
3674,2018-03-01,98201,"EVERETT, WA",519000.0,-0.0198,-0.1506,21.0,0.2353,0.1351,27.0,-0.4479,-0.1452,24.0,0.2,0.2,0.0,,,8.0,3.0,0.0,22.0,0.2941,0.1892,393.0,-0.0358,0.1173,1234.0,-0.0694,-0.2256,537230.0,-0.0564,-0.1344,43.0,0.2647,0.1622,1.0476,0.0476,0.0476,1.0,2018,WA
3675,2018-03-01,73074,"PAOLI, OK",219000.0,-0.0393,-0.8884,1.0,0.0,-0.3333,150.0,0.2658,1.2642,0.0,,,0.0,,,0.0,,,,,,122.0,-0.0393,-0.7263,1796.0,0.0,-0.5539,219000.0,-0.0393,-0.8884,1.0,0.0,-0.6667,,,,1.0,2018,OK
3676,2018-03-01,75234,"DALLAS, TX",415000.0,0.0247,-0.1629,59.0,0.5946,0.4568,22.0,-0.5294,-0.5556,48.0,0.5,0.7143,0.0,,,20.0,0.25,1.0,28.0,-0.0968,-0.1884,251.0,0.0127,-0.0504,1860.0,0.067,-0.0211,515153.0,0.052,-0.2158,89.0,0.2806,0.1867,0.4746,-0.3633,-0.3773,1.0,2018,TX
3677,2018-03-01,85208,"MESA, AZ",399900.0,0.0,0.0335,67.0,0.0152,-0.0946,43.0,0.3651,-0.0652,44.0,-0.12,-0.1538,0.0,-1.0,-1.0,44.0,0.375,0.0476,65.0,0.7333,0.413,271.0,-0.0019,0.0483,1433.0,-0.0268,-0.0019,399398.0,-0.0063,0.0364,134.0,0.2885,0.112,0.9701,0.402,0.3485,0.0,2018,AZ
3678,2018-03-01,65032,"EUGENE, MO",364900.0,-0.0229,-0.3587,5.0,0.25,1.5,42.0,0.037,-0.5459,0.0,-1.0,,0.0,,,0.0,,,1.0,0.0,,179.0,-0.0219,0.1248,1989.0,-0.2479,-0.4427,313829.0,-0.1721,-0.4485,7.0,0.5556,2.5,0.2,-0.05,,1.0,2018,MO
3679,2018-03-01,13328,"DEANSBORO, NY",335000.0,0.2764,,1.0,-0.5,,54.0,2.0,,0.0,,,0.0,,,0.0,,,2.0,1.0,,223.0,0.4581,,1500.0,-0.208,,335000.0,0.2764,,3.0,0.0,,2.0,1.5,,0.0,2018,NY
3680,2018-03-01,44230,"DOYLESTOWN, OH",374900.0,-0.0385,0.1719,9.0,0.6364,-0.1429,21.0,-0.6585,-0.497,8.0,3.0,-0.2,0.0,,,0.0,-1.0,-1.0,6.0,0.7143,0.5,150.0,-0.1883,-0.1771,2502.0,0.0,0.246,433820.0,-0.1172,0.1213,14.0,0.5556,-0.0968,0.6667,0.0303,0.2857,0.0,2018,OH
3681,2018-03-01,42436,"MANITOU, KY",1660000.0,-0.0028,4.2959,2.0,0.0,0.0,136.0,0.1483,2.4304,4.0,,,0.0,,,0.0,,,1.0,0.0,-0.5,430.0,-0.006,1.7139,3103.0,0.0,0.5927,1660000.0,-0.0028,4.2959,3.0,0.2,0.2,0.5,0.0,-0.5,1.0,2018,KY
3682,2018-03-01,36064,"PIKE ROAD, AL",432300.0,0.0056,-0.0263,94.0,0.1394,0.0805,53.0,0.2326,-0.2206,48.0,0.4118,1.0,8.0,,0.0,28.0,0.0,1.3333,49.0,-0.0667,1.1304,178.0,-0.0242,0.0493,2448.0,-0.0105,-0.0837,488169.0,-0.0212,-0.011,144.0,0.0746,0.3333,0.5213,-0.1151,0.2569,1.0,2018,AL
3683,2018-03-01,1081,"WALES, MA",299450.0,-0.2499,0.2609,3.0,0.5,2.0,28.0,-0.6099,-0.4762,0.0,-1.0,-1.0,0.0,,,0.0,,,0.0,-1.0,-1.0,234.0,-0.0911,0.186,1008.0,-0.3017,-0.2956,299450.0,-0.1915,0.2609,3.0,-0.1429,0.5,0.0,-0.75,-1.0,1.0,2018,MA
3684,2018-03-01,71038,"HAYNESVILLE, LA",92500.0,0.2333,-0.2854,2.0,-0.3333,-0.5,49.0,1.6486,-0.5882,0.0,,,0.0,,,0.0,,,2.0,1.0,,62.0,0.3549,0.2292,1516.0,-0.0711,-0.4084,92500.0,0.0882,-0.3858,4.0,0.0,0.0,1.0,0.6667,,1.0,2018,LA
3685,2018-03-01,37097,"LOBELVILLE, TN",115000.0,-0.3539,-0.4524,5.0,-0.2308,-0.5455,147.0,0.298,0.2405,0.0,-1.0,,0.0,,,0.0,,,2.0,3.0,1.0,125.0,-0.3524,-0.2531,1146.0,-0.0155,0.1938,141780.0,-0.2259,-0.4814,7.0,0.0769,-0.4167,0.4,0.3231,0.3091,1.0,2018,TN
3686,2018-03-01,32567,"LAUREL HILL, FL",325900.0,0.09,0.0508,29.0,0.1373,0.8125,45.0,-0.2653,0.0405,8.0,0.0,-0.3333,0.0,,,20.0,1.0,1.5,17.0,0.7,1.125,164.0,-0.0691,-0.0591,1787.0,0.0863,0.0,429850.0,-0.0158,0.0799,47.0,0.3239,1.0,0.5862,0.1941,0.0862,0.0,2018,FL
3687,2018-03-01,40385,"WACO, KY",225000.0,-0.2561,-0.3016,6.0,0.0909,0.7143,39.0,0.9259,-0.6965,0.0,-1.0,-1.0,0.0,,,4.0,,,5.0,1.5,-0.2857,161.0,-0.0814,0.1052,2088.0,-0.0266,-0.1133,295700.0,-0.0841,-0.1011,11.0,0.4667,0.0476,0.8333,0.4697,-1.1667,1.0,2018,KY
3688,2018-03-01,71752,"MC NEIL, AR",79900.0,0.0,-0.0544,1.0,0.0,0.0,120.0,0.3559,0.206,0.0,,,0.0,,,0.0,,,2.0,0.3333,,69.0,0.0,0.2202,1150.0,0.0,-0.2251,79900.0,0.0,-0.0544,1.0,-0.6,0.0,2.0,0.5,,0.0,2018,AR
3689,2018-03-01,46186,"WILKINSON, IN",257450.0,-0.4864,-0.4105,1.0,-0.6667,-0.6,122.0,0.4128,2.2617,0.0,-1.0,,0.0,,,0.0,,-1.0,3.0,0.2,-0.1429,104.0,-0.1247,-0.2903,2476.0,-0.3897,-0.1846,257450.0,-0.4785,-0.4947,5.0,-0.1667,-0.1667,3.0,2.1667,1.6,1.0,2018,IN
3690,2018-03-01,54659,"TAYLOR, WI",405950.0,-0.2618,-0.5019,2.0,1.0,1.0,13.0,1.7778,1.2727,0.0,,-1.0,0.0,,,0.0,,,1.0,0.0,,215.0,-0.2622,-0.4184,1883.0,0.0,-0.1441,549900.0,0.0,-0.3253,2.0,0.3333,1.0,0.5,-0.5,,1.0,2018,WI
3691,2018-03-01,18615,"FALLS, PA",175000.0,-0.2117,-0.3494,1.0,-0.5,0.0,42.0,1.8475,2.5,0.0,-1.0,,0.0,,,0.0,,,1.0,0.0,,143.0,0.2064,0.0665,1220.0,-0.3918,-0.39,175000.0,-0.2402,-0.3494,1.0,-0.6667,0.0,1.0,0.5,,1.0,2018,PA
3692,2018-03-01,93223,"FARMERSVILLE, CA",312000.0,0.0276,-0.0652,6.0,0.0909,1.0,16.0,-0.3263,0.0847,4.0,-0.6,0.0,0.0,,,4.0,,,,,,217.0,-0.0264,0.1569,1400.0,0.0991,-0.2108,317300.0,0.0325,-0.0375,6.0,0.0909,0.2,,,,0.0,2018,CA
3693,2018-03-01,72421,"CASH, AR",49900.0,,-0.5248,1.0,,0.0,18.0,,-0.8191,0.0,,,0.0,,,0.0,,,,,,42.0,,-0.4798,1184.0,,-0.0864,49900.0,,-0.5248,1.0,,0.0,,,,1.0,2018,AR
3694,2018-03-01,16613,"ASHVILLE, PA",49950.0,-0.4742,-0.3756,2.0,,-0.3333,9.0,-0.9167,-0.7831,2.0,,,0.0,,,0.0,,-1.0,,,,40.0,-0.4637,-0.3912,1225.0,-0.0613,-0.0037,49950.0,-0.4742,-0.5557,2.0,,-0.3333,,,,1.0,2018,PA
3695,2018-03-01,73051,"LEXINGTON, OK",270000.0,-0.0225,-0.1145,18.0,-0.0526,1.25,92.0,-0.193,0.7037,4.0,-0.3333,-0.3333,0.0,,,8.0,1.0,3.0,9.0,0.2857,0.0588,160.0,0.1245,0.173,1728.0,-0.0023,-0.0462,469680.0,-0.0916,0.2059,27.0,-0.0182,0.5882,0.5,0.1316,-0.5625,1.0,2018,OK
3696,2018-03-01,53176,"SPRINGFIELD, WI",489000.0,-0.02,,1.0,0.0,,33.0,2.8824,,0.0,-1.0,,0.0,,,0.0,,,,,,148.0,-0.02,,3300.0,0.0,,489000.0,-0.02,,1.0,0.0,,,,,0.0,2018,WI
3697,2018-03-01,65236,"BRUNSWICK, MO",120000.0,-0.636,0.2001,2.0,1.0,1.0,12.0,0.4375,-0.8099,0.0,,,0.0,,,0.0,,,1.0,,0.0,152.0,-0.7656,0.5152,792.0,0.5529,-0.208,120000.0,-0.636,0.2001,2.0,1.0,1.0,0.5,,-0.5,1.0,2018,MO
3698,2018-03-01,30425,"GARFIELD, GA",284950.0,0.0,0.9025,2.0,0.0,0.3333,33.0,5.6,-0.2787,0.0,-1.0,,0.0,,,0.0,,,1.0,0.0,0.0,107.0,0.0,0.4752,2214.0,0.0,0.1159,284950.0,0.0,0.8672,3.0,0.0,0.0,0.5,0.0,-0.1667,1.0,2018,GA
3699,2018-03-01,68627,"CEDAR RAPIDS, NE",239000.0,,0.2256,1.0,,0.0,6.0,,-0.8932,2.0,,,0.0,,,0.0,,,,,,144.0,,0.4936,1656.0,,-0.1794,239000.0,,0.2256,1.0,,0.0,,,,1.0,2018,NE
3700,2018-03-01,12861,"PUTNAM STATION, NY",234900.0,-0.7633,-0.6517,1.0,-0.5,-0.8333,25.0,-0.6599,-0.823,0.0,,-1.0,0.0,,,0.0,,,3.0,0.5,,188.0,-0.788,-0.646,1510.0,-0.0928,-0.0358,234900.0,-0.7633,-0.7592,3.0,-0.25,-0.5,3.0,2.0,,1.0,2018,NY
3701,2018-03-01,49747,"HUBBARD LAKE, MI",310000.0,-0.1821,0.6324,3.0,0.2,2.0,35.0,-0.7509,-0.5105,0.0,,,0.0,,,0.0,,,,,,170.0,-0.1478,0.5088,2046.0,0.1089,0.2142,326617.0,-0.091,0.7199,3.0,0.2,0.5,,,,1.0,2018,MI
3702,2018-03-01,95960,"NORTH SAN JUAN, CA",292500.0,0.109,-0.3641,2.0,0.3333,1.0,46.0,0.2517,-0.3185,0.0,,,0.0,,,0.0,,,2.0,0.3333,,196.0,-0.0696,-0.3228,1250.0,-0.0068,-0.2119,292500.0,-0.0226,-0.3641,3.0,0.0,2.0,1.0,0.0,,1.0,2018,CA
3703,2018-03-01,14418,"BRANCHPORT, NY",1499000.0,0.0,1.3097,1.0,0.0,-0.6667,,,,0.0,,,0.0,,,0.0,,,1.0,0.0,,583.0,0.0,2.1454,2573.0,0.0,0.0,1499000.0,0.0,0.737,2.0,0.0,-0.3333,1.0,0.0,,1.0,2018,NY
3704,2018-03-01,28213,"CHARLOTTE, NC",375000.0,0.0167,0.0345,48.0,0.1852,0.3151,32.0,0.0492,-0.2242,36.0,-0.1429,0.2,0.0,-1.0,,12.0,-0.3333,0.0,47.0,-0.1455,-0.06,196.0,-0.0216,0.0226,1810.0,0.0308,-0.0204,397198.0,0.0566,0.1086,94.0,0.0053,0.0867,0.9792,-0.3789,-0.3907,0.0,2018,NC
3705,2018-03-01,62440,"LERNA, IL",39900.0,-0.1364,-0.8995,1.0,-0.6,-0.5,59.0,-0.2338,0.4937,0.0,-1.0,,0.0,,,0.0,,,1.0,-0.6,0.0,44.0,-0.1035,-0.8179,929.0,-0.0164,-0.4604,39900.0,-0.1364,-0.8995,2.0,-0.6,-0.3333,1.0,0.0,0.5,1.0,2018,IL
3706,2018-03-01,48091,"WARREN, MI",149450.0,-0.02,0.1885,34.0,-0.2609,0.0794,33.0,-0.0435,-0.25,20.0,-0.3333,-0.375,0.0,-1.0,-1.0,12.0,-0.5,0.5,42.0,0.1507,1.2703,140.0,-0.0172,0.0963,1093.0,0.0088,0.0638,155660.0,-0.0532,0.083,76.0,-0.1059,0.52,1.2353,0.4418,0.648,0.0,2018,MI
3707,2018-03-01,15938,"LILLY, PA",57400.0,-0.0809,-0.3887,2.0,-0.3333,1.0,267.0,0.6604,3.479,0.0,,,0.0,,,0.0,,,,,,41.0,0.0,-0.55,1419.0,0.0,0.3644,57400.0,-0.0312,-0.3887,2.0,-0.3333,1.0,,,,1.0,2018,PA
3708,2018-03-01,31757,"THOMASVILLE, GA",357450.0,-0.0653,0.044,30.0,-0.0769,0.1111,54.0,0.102,0.4026,16.0,-0.1111,-0.1111,0.0,,,8.0,1.0,0.3333,14.0,-0.1515,-0.0345,182.0,-0.0027,-0.0747,2000.0,-0.0666,0.1074,424517.0,0.0122,0.2482,43.0,-0.1134,0.0488,0.4667,-0.041,-0.0704,0.0,2018,GA
3709,2018-03-01,64759,"LAMAR, MO",249000.0,-0.0604,0.1844,20.0,0.1765,0.6,47.0,-0.2627,-0.5066,8.0,1.0,1.0,0.0,,,0.0,,-1.0,7.0,-0.2632,0.75,132.0,0.141,0.2862,1914.0,-0.0355,-0.0044,260995.0,-0.0952,0.2164,27.0,0.0,0.6364,0.35,-0.2088,0.03,1.0,2018,MO
3710,2018-03-01,70517,"BREAUX BRIDGE, LA",299000.0,0.138,0.1336,35.0,-0.1026,-0.0667,95.0,0.016,0.4504,12.0,0.0,-0.1429,0.0,,,16.0,0.6,1.0,20.0,0.3793,-0.2,154.0,0.1036,-0.0115,1860.0,0.0,-0.0203,354495.0,-0.0101,0.1891,55.0,0.028,-0.0984,0.5714,0.1996,-0.0952,0.0,2018,LA
3711,2018-03-01,35124,"PELHAM, AL",502970.0,0.0031,-0.0165,95.0,0.0106,0.1377,45.0,-0.3258,-0.3456,32.0,-0.2,0.1429,4.0,,,20.0,0.1111,0.4286,50.0,-0.1597,-0.2308,196.0,0.0329,0.0461,2583.0,0.0072,-0.0006,502633.0,0.0496,0.0387,145.0,-0.0615,-0.0236,0.5263,-0.1067,-0.2521,0.0,2018,AL
3712,2018-03-01,23964,"RED OAK, VA",373500.0,0.0626,-0.2886,1.0,-0.3333,0.0,23.0,-0.375,-0.7739,0.0,,,0.0,,,0.0,,-1.0,1.0,-0.5,0.0,176.0,-0.0115,0.2318,2119.0,-0.1584,-0.4236,385667.0,0.0972,-0.2654,2.0,0.0,0.0,1.0,-0.3333,0.0,1.0,2018,VA
3713,2018-03-01,11510,"BALDWIN, NY",659000.0,-0.0337,0.108,46.0,-0.0213,-0.3381,33.0,-0.1613,-0.381,52.0,1.0,0.7333,0.0,,-1.0,8.0,0.0,-0.3333,25.0,0.2195,-0.2647,384.0,0.0105,0.1178,1951.0,0.0592,0.0946,717171.0,-0.0041,0.1483,71.0,0.0441,-0.3073,0.5435,0.1073,0.0543,1.0,2018,NY
3714,2018-03-01,72858,"POTTSVILLE, AR",377000.0,0.0,0.4398,8.0,-0.1111,1.6667,80.0,0.2619,-0.2447,4.0,,0.0,0.0,,,0.0,,,2.0,0.0,-0.3333,129.0,-0.0242,-0.031,2598.0,0.0,0.3732,384478.0,-0.0293,0.3281,10.0,0.0,0.8182,0.25,0.0278,-0.75,0.0,2018,AR
3715,2018-03-01,52656,"WEST POINT, IA",175000.0,-0.1879,-0.4113,3.0,1.0,0.5,30.0,0.165,-0.7156,0.0,-1.0,,0.0,,,0.0,,,2.0,1.0,1.0,130.0,-0.2031,-0.1585,1344.0,0.0011,-0.287,186333.0,-0.1353,-0.3731,5.0,1.0,1.0,0.6667,0.0,0.1667,1.0,2018,IA
3716,2018-03-01,97530,"JACKSONVILLE, OR",765000.0,0.0059,0.1384,35.0,0.2963,-0.1358,103.0,-0.147,-0.1215,16.0,0.3333,1.0,0.0,,,8.0,0.3333,-0.2,14.0,-0.0968,1.1538,318.0,-0.0235,0.0373,2470.0,-0.0068,0.14,1178274.0,-0.0492,0.606,49.0,0.1395,0.0426,0.4,-0.1741,0.2395,1.0,2018,OR
3717,2018-03-01,42776,"SONORA, KY",304950.0,-0.1255,-0.3216,4.0,0.0,3.0,63.0,0.2019,5.25,0.0,-1.0,-1.0,0.0,,,4.0,0.0,,3.0,0.2,2.0,153.0,-0.1566,-0.3222,1727.0,0.0195,-0.2886,288350.0,-0.2022,-0.3585,7.0,0.0,2.5,0.75,0.125,-0.25,1.0,2018,KY
3718,2018-03-01,72958,"WALDRON, AR",135000.0,0.0,-0.0769,27.0,-0.0182,-0.194,60.0,0.6107,-0.3684,8.0,1.0,0.3333,0.0,,-1.0,4.0,0.0,1.0,4.0,-0.4667,0.3333,100.0,0.0122,-0.0335,1370.0,-0.0074,-0.2568,163041.0,0.0551,-0.3667,31.0,-0.1014,-0.1507,0.1481,-0.1246,0.0586,0.0,2018,AR
3719,2018-03-01,40143,"HARDINSBURG, KY",298500.0,0.0063,0.4704,8.0,-0.3846,-0.2,83.0,-0.1263,0.0153,4.0,0.0,0.0,0.0,,,0.0,,,9.0,0.2,0.2857,140.0,-0.0312,0.0545,2347.0,0.1756,0.6344,337230.0,0.0203,0.2816,16.0,-0.1795,-0.0303,1.125,0.5481,0.425,0.0,2018,KY
3720,2018-03-01,98349,"LAKEBAY, WA",549950.0,0.0147,-0.1407,6.0,0.5,-0.25,29.0,-0.1773,-0.6915,4.0,0.0,,0.0,,,4.0,1.0,,4.0,-0.4286,0.3333,311.0,-0.0062,0.0545,2000.0,-0.1055,-0.0995,597300.0,-0.0774,-0.2465,11.0,-0.0435,0.0,0.6667,-1.0833,0.2917,1.0,2018,WA
3721,2018-03-01,19940,"DELMAR, DE",339000.0,0.0636,0.0885,9.0,0.0,0.5,29.0,-0.1231,-0.4673,8.0,-0.4286,,0.0,-1.0,,0.0,,-1.0,6.0,0.2,0.0,200.0,0.0788,0.2011,1680.0,-0.0208,-0.1106,335548.0,0.0173,-0.1346,17.0,0.2143,0.4167,0.6667,0.1111,-0.3333,0.0,2018,DE
3722,2018-03-01,54106,"BLACK CREEK, WI",494338.0,-0.2026,0.4128,1.0,-0.5,0.0,37.0,-0.2396,8.125,0.0,,,0.0,,,0.0,,,2.0,0.0,1.0,230.0,-0.2372,0.0032,2341.0,0.0332,0.5359,494338.0,-0.2026,0.4128,2.0,-0.5,0.3333,2.0,1.0,1.0,1.0,2018,WI
3723,2018-02-01,98280,"ORCAS, WA",2150000.0,-0.3582,0.5985,1.0,-0.5,0.0,291.0,1.3515,2.906,0.0,,,0.0,,,0.0,,,1.0,-0.3333,,827.0,-0.27,0.2578,2599.0,0.0,0.2709,2150000.0,-0.3684,0.5985,1.0,-0.7143,0.0,1.0,0.25,,1.0,2018,WA
3724,2018-02-01,28341,"FAISON, NC",300950.0,0.0,,4.0,0.0,,128.0,0.3281,,0.0,,,0.0,,,0.0,,,1.0,0.0,0.0,100.0,0.0,,3173.0,0.0,,291725.0,0.0,,5.0,0.0,4.0,0.25,0.0,,0.0,2018,NC
3725,2018-02-01,63011,"BALLWIN, MO",450000.0,0.1278,-0.0374,19.0,0.1875,-0.2692,12.0,0.2,-0.7091,44.0,0.1579,-0.0833,0.0,,,4.0,-0.3333,-0.6667,36.0,0.5652,-0.2653,186.0,0.0111,-0.0198,2196.0,0.0942,-0.0978,438593.0,0.1049,-0.1012,55.0,0.375,-0.2763,1.8947,0.4572,0.0101,1.0,2018,MO
3726,2018-02-01,6355,"MYSTIC, CT",850000.0,-0.0041,-0.0535,26.0,-0.037,0.2093,35.0,-0.0667,-0.4167,20.0,0.4286,1.5,0.0,,,4.0,1.0,1.0,26.0,0.2093,0.625,503.0,0.1252,0.1061,1882.0,-0.123,0.0754,1284423.0,-0.0754,0.2741,52.0,0.0947,0.3867,1.0,0.2037,0.2558,1.0,2018,CT
3727,2018-02-01,31773,"OCHLOCKNEE, GA",399000.0,-0.016,-0.173,9.0,-0.0526,1.25,39.0,1.3636,-0.6709,0.0,-1.0,,0.0,,,4.0,1.0,1.0,2.0,0.3333,1.0,170.0,-0.0932,0.0813,2246.0,0.0345,-0.2145,413064.0,-0.0007,-0.1443,11.0,0.0476,1.2,0.2222,0.0643,-0.0278,1.0,2018,GA
3728,2018-02-01,28277,"CHARLOTTE, NC",659500.0,0.0269,0.2214,50.0,0.1905,0.0,28.0,0.0476,0.0,80.0,0.0811,-0.0476,0.0,,,16.0,0.6,0.1429,93.0,0.2653,-0.0053,261.0,0.0192,0.0742,2592.0,-0.0427,0.0694,912729.0,-0.0916,0.1355,145.0,0.2554,0.0105,1.86,0.11,-0.01,0.0,2018,NC
3729,2018-02-01,44807,"ATTICA, OH",299950.0,0.255,1.5902,2.0,-0.3333,0.3333,27.0,-0.787,-0.7025,0.0,,,0.0,,,0.0,,,2.0,0.3333,0.0,74.0,-0.3858,0.3838,3516.0,0.3734,0.7151,299950.0,0.0416,1.5902,4.0,-0.1111,0.0,1.0,0.5,-0.3333,1.0,2018,OH
3730,2018-02-01,15429,"DENBO, PA",62000.0,0.0,0.6359,1.0,0.0,0.0,176.0,0.218,0.5507,0.0,,,0.0,,,0.0,,,,,,27.0,0.0,-0.3257,2329.0,0.0,1.426,62000.0,0.0,0.6359,1.0,0.0,0.0,,,,1.0,2018,PA
3731,2018-02-01,89428,"SILVER CITY, NV",485000.0,0.0,0.0486,1.0,0.0,-0.5,284.0,0.1248,0.3148,0.0,,,0.0,,,0.0,,,,,,132.0,0.0,-0.4435,3672.0,0.0,0.5055,485000.0,0.0,0.0486,1.0,0.0,-0.75,,,,0.0,2018,NV
3732,2018-02-01,63867,"MATTHEWS, MO",174900.0,0.0,0.0145,1.0,-0.5,-0.6667,53.0,-0.6443,0.5474,0.0,,,0.0,,,0.0,,-1.0,,,,77.0,0.1828,-0.4913,2262.0,-0.1892,0.8125,174900.0,0.0,0.0208,1.0,-0.5,-0.8182,,,,0.0,2018,MO
3733,2018-02-01,76114,"FORT WORTH, TX",289900.0,0.0354,-0.0286,84.0,0.0566,0.75,48.0,-0.0952,0.0326,48.0,0.4118,0.7143,0.0,,,48.0,0.7143,1.4,33.0,-0.0149,-0.1316,207.0,0.0274,-0.021,1560.0,-0.0249,-0.035,376481.0,0.0072,0.0015,118.0,0.0489,0.4048,0.3929,-0.0285,-0.3988,1.0,2018,TX
3734,2018-02-01,49503,"GRAND RAPIDS, MI",366500.0,0.1277,0.196,33.0,0.1186,0.3469,30.0,-0.1429,-0.1241,36.0,0.2857,0.0588,0.0,,,4.0,-0.6667,1.0,35.0,0.2069,0.1475,275.0,0.037,0.1839,1388.0,0.0675,0.0011,432123.0,0.0525,0.1395,72.0,0.2101,0.2857,1.0606,0.0776,-0.1843,0.0,2018,MI
3735,2018-02-01,27845,"JACKSON, NC",153750.0,0.025,0.6712,3.0,-0.3333,0.0,121.0,0.3711,-0.3873,0.0,,,0.0,,,0.0,,,4.0,0.6,1.0,89.0,0.3247,1.0435,1734.0,-0.1801,0.0837,151667.0,0.0961,0.6192,6.0,-0.1429,0.2,1.3333,0.7778,0.6667,1.0,2018,NC
3736,2018-02-01,78737,"AUSTIN, TX",930000.0,-0.0347,0.0056,92.0,0.3143,0.6727,44.0,-0.2143,-0.0168,52.0,0.2381,0.1304,0.0,,,48.0,0.8462,1.0,21.0,0.1667,0.3548,320.0,-0.0213,0.0429,3051.0,-0.0005,-0.0151,1220034.0,-0.0535,0.0791,111.0,0.2614,0.5745,0.2283,-0.0289,-0.0536,0.0,2018,TX
3737,2018-02-01,60954,"MOMENCE, IL",167450.0,-0.0936,0.0826,5.0,-0.5,-0.4737,81.0,0.4336,-0.3388,4.0,-0.3333,0.0,0.0,,,0.0,,,10.0,4.0,0.5385,115.0,-0.0599,0.0756,1602.0,0.0868,0.1902,179950.0,-0.0521,-0.0308,15.0,0.25,-0.0625,2.0,1.8,1.3158,0.0,2018,IL
